time,lat,lon,precip_risk,vis_risk,wind_risk,fog_risk,snow_risk,severity_0_100,precip_intensity_norm_0_1,precip_probability_0_1
2026-01-11 14:00:00+00:00,40.642651,-73.774551,0.0,,24.1,100.0,0.0,,0.0,0.0
2026-01-11 15:00:00+00:00,40.644413,-73.772232,0.0,,31.0,100.0,0.0,,0.0,0.0
2026-01-11 15:00:00+00:00,40.638954,-73.775238,0.0,,31.0,100.0,0.0,,0.0,0.0
2026-01-11 15:00:00+00:00,40.6325,-73.776764,0.0,,31.0,100.0,0.0,,0.0,0.0
2026-01-11 16:00:00+00:00,38.119537,-77.971901,0.0,,40.3,0.0,0.0,,0.0,0.0
2026-01-11 16:00:00+00:00,38.809158,-77.233887,0.0,,29.2,22.5,0.0,,0.0,0.0
2026-01-11 16:00:00+00:00,39.421692,-76.441322,0.0,,28.1,0.0,0.0,,0.0,0.0
2026-01-11 16:00:00+00:00,39.928505,-75.648987,0.0,,32.8,5.0,0.0,,0.0,0.0
2026-01-11 16:00:00+00:00,40.197765,-74.562645,0.0,,33.1,75.0,0.0,,0.0,0.0
2026-01-11 16:00:00+00:00,40.232864,-74.445045,0.0,,34.9,82.5,0.0,,0.0,0.0
2026-01-11 16:00:00+00:00,40.137199,-75.204163,0.0,,36.4,45.0,0.0,,0.0,0.0
2026-01-11 16:00:00+00:00,40.583542,-73.921448,0.0,,42.1,77.5,0.0,,0.0,0.0
2026-01-11 16:00:00+00:00,40.622505,-73.885612,0.0,,35.6,70.0,0.0,,0.0,0.0
2026-01-11 16:00:00+00:00,40.64164,-73.841858,0.0,,36.7,100.0,0.0,,0.0,0.0
2026-01-11 16:00:00+00:00,40.641453,-73.805153,0.0,,36.7,100.0,0.0,,0.0,0.0
2026-01-11 16:00:00+00:00,40.628651,-73.773209,0.0,,36.7,100.0,0.0,,0.0,0.0
2026-01-11 16:00:00+00:00,40.497665,-74.001587,0.0,,42.1,80.0,0.0,,0.0,0.0
2026-01-11 17:00:00+00:00,37.399063,-78.68502,0.0,,55.1,0.0,0.0,,0.0,0.0
2026-01-11 17:00:00+00:00,36.717705,-79.34227,0.0,,60.1,0.0,0.0,,0.0,0.0
2026-01-11 17:00:00+00:00,35.978176,-80.009453,0.0,,59.4,10.0,0.0,,0.0,0.0
2026-01-11 17:00:00+00:00,35.103413,-80.43766,0.0,,51.8,0.0,0.0,,0.0,0.0
2026-01-11 17:00:00+00:00,34.340328,-80.986008,0.0,,48.2,0.0,0.0,,0.0,0.0
2026-01-11 17:00:00+00:00,33.403931,-81.365295,0.0,,52.2,0.0,0.0,,0.0,0.0
2026-01-11 18:00:00+00:00,28.46525,-84.173904,0.0,,55.1,100.0,0.0,,0.0,0.0
2026-01-11 18:00:00+00:00,27.482666,-84.79248,0.0,,65.9,100.0,0.0,,0.0,0.0
2026-01-11 18:00:00+00:00,29.432512,-83.554474,0.0,,49.3,100.0,0.0,,0.0,0.0
2026-01-11 18:00:00+00:00,31.56144,-82.273865,0.0,,42.5,0.0,0.0,,0.0,0.0
2026-01-11 18:00:00+00:00,30.840546,-82.626343,0.0,,38.5,0.0,0.0,,0.0,0.0
2026-01-11 18:00:00+00:00,32.49353,-81.758163,0.0,,47.2,0.0,0.0,,0.0,0.0
2026-01-11 18:00:00+00:00,30.326641,-82.969406,0.0,,38.9,0.0,0.0,,0.0,0.0
2026-01-11 19:00:00+00:00,26.561874,-85.56028,0.75,,69.5,100.0,0.0,,0.025,0.0
2026-01-11 19:00:00+00:00,24.486786,-87.010651,0.38,,29.2,15.0,0.0,,0.012,0.0
2026-01-11 19:00:00+00:00,23.452738,-87.400261,0.0,,22.3,0.0,0.0,,0.0,0.0
2026-01-11 19:00:00+00:00,22.343584,-87.809502,0.0,,25.2,0.0,0.0,,0.0,0.0
2026-01-11 19:00:00+00:00,21.187088,-88.040771,0.0,,37.8,0.0,0.0,,0.0,0.0
2026-01-11 20:00:00+00:00,13.650327,-89.043945,0.0,,37.8,0.0,0.0,,0.0,0.0
2026-01-11 20:00:00+00:00,14.039658,-88.999435,0.0,,33.1,0.0,0.0,,0.0,0.0
2026-01-11 20:00:00+00:00,15.27887,-88.868164,7.12,,26.3,90.0,0.0,,0.238,0.0
2026-01-11 20:00:00+00:00,16.493271,-88.756088,1.88,,35.6,0.0,0.0,,0.062,0.0
2026-01-11 20:00:00+00:00,18.897369,-88.487831,0.0,,33.1,0.0,0.0,,0.0,0.0
2026-01-11 20:00:00+00:00,20.010479,-88.272102,0.0,,29.2,0.0,0.0,,0.0,0.0
2026-01-11 20:00:00+00:00,17.689989,-88.643974,0.75,,28.1,0.0,0.0,,0.025,0.0
2026-01-11 21:00:00+00:00,13.43684,-89.067337,0.0,,40.7,0.0,0.0,,0.0,0.0
2026-01-11 21:00:00+00:00,13.416138,-89.01194,0.0,,42.1,0.0,0.0,,0.0,0.0
2026-01-11 21:00:00+00:00,13.405975,-88.97155,0.0,,38.5,0.0,0.0,,0.0,0.0
2026-01-11 21:00:00+00:00,13.433075,-88.965584,0.0,,30.6,0.0,0.0,,0.0,0.0
2026-01-11 21:00:00+00:00,13.458345,-88.978752,0.0,,38.9,0.0,0.0,,0.0,0.0
2026-01-11 21:00:00+00:00,13.45909,-89.005836,0.0,,38.9,0.0,0.0,,0.0,0.0
2026-01-11 21:00:00+00:00,13.448959,-89.033112,0.0,,38.9,0.0,0.0,,0.0,0.0
2026-01-11 21:00:00+00:00,13.439358,-89.071053,0.0,,40.7,0.0,0.0,,0.0,0.0
